    NFFT     Time        rms      MHz   MFlops  iters  tplan
 4096000  0.3106618  0.00000034  13.18  1448.1      17   1.4
 4100625  0.4686834  0.00000026   8.75   961.0      11   1.6
 4116000  0.3627930  0.00000034  11.35  1246.4      14   1.4
 4117715  0.4922097  0.00000025   8.37   919.1      11   1.7
 4128768  0.3092687  0.00000033  13.35  1467.0      17   1.4
 4133430  0.4134052  0.00000037  10.00  1098.8      13   1.5
 4134375  0.5046387  0.00000025   8.19   900.4      10   1.6
 4147200  0.3069853  0.00000033  13.51  1484.9      17   1.6
 4148928  0.4472860  0.00000028   9.28  1019.6      12   1.5
 4167450  0.4008414  0.00000033  10.40  1143.2      13   1.5
 4194304  0.3064970  0.00000034  13.68  1505.3      17   1.2
 4199040  0.3320312  0.00000036  12.65  1391.2      16   1.5
 4200000  0.3484375  0.00000035  12.05  1326.0      15   1.5
 4201750  0.2942437  0.00000038  14.28  1571.0      18   1.5
 4214784  0.3065114  0.00000035  13.75  1513.1      17   1.3
 4218750  0.4020621  0.00000035  10.49  1154.6      13   1.5
 4233600  0.3246613  0.00000035  13.04  1435.3      16   2.0
 4235364  0.2593262  0.00000040  16.33  1797.7      20   1.7
 4251528  0.3484701  0.00000039  12.20  1343.3      15   1.4
 4252500  0.4014423  0.00000033  10.59  1166.3      13   1.5
 4286520  0.3241577  0.00000036  13.22  1456.7      16   1.4
 4287500  0.3960712  0.00000034  10.83  1192.5      13   1.5
 4300800  0.3106761  0.00000033  13.84  1525.3      17   1.4
 4302592  0.2451521  0.00000039  17.55  1933.8      21   2.0
 4320000  0.3116096  0.00000034  13.86  1527.9      17   1.5
 4321800  0.4147010  0.00000031  10.42  1148.6      13   1.5
 4354560  0.3102022  0.00000035  14.04  1548.0      17   1.5
 4374000  0.3006089  0.00000033  14.55  1605.0      17   1.4
 4375000  0.3766218  0.00000036  11.62  1281.3      14   1.5
 4390400  0.3705532  0.00000033  11.85  1307.2      14   1.5
 4408992  0.3188171  0.00000038  13.83  1526.2      16   1.4
 4410000  0.3672049  0.00000033  12.01  1325.4      14   1.5
 4423680  0.3178406  0.00000033  13.92  1536.3      16   1.5
 4428675  0.5685764  0.00000030   7.79   859.9       9   1.8
 4445280  0.3144531  0.00000034  14.14  1560.9      16   1.4
 4465125  0.5274414  0.00000026   8.47   935.0      10   2.8
 4478976  0.3739014  0.00000037  11.98  1323.4      14   1.7
 4480000  0.3744245  0.00000034  11.97  1321.8      14   1.6
 4500000  0.4080717  0.00000036  11.03  1218.6      13   1.6
 4500846  0.4651101  0.00000038   9.68  1069.4      11   1.6
 4501875  0.5311035  0.00000024   8.48   936.7      10   1.8
 4515840  0.3526367  0.00000035  12.81  1415.5      15   1.5
 4536000  0.3852351  0.00000034  11.77  1301.9      13   1.7
 4537890  0.3541829  0.00000040  12.81  1416.6      15   2.2
 4556250  0.4524333  0.00000034  10.07  1113.8      12   1.6
 4572288  0.3505859  0.00000038  13.04  1442.7      15   1.5
 4587520  0.3329620  0.00000033  13.78  1524.5      16   1.5
 4592700  0.4602273  0.00000034   9.98  1104.2      11   1.8
 4593750  0.4289754  0.00000035  10.71  1185.0      12   1.6
 4608000  0.3500488  0.00000034  13.16  1457.0      15   1.8
 4609920  0.2782796  0.00000038  16.57  1833.5      18   3.9
 4630500  0.5133057  0.00000024   9.02   998.7      10   1.8
 4644864  0.3525879  0.00000036  13.17  1458.8      15   1.6
 4665600  0.3417643  0.00000034  13.65  1512.2      15   1.8
 4667544  0.3582938  0.00000037  13.03  1443.0      14   1.4
 4687500  0.4375000  0.00000037  10.71  1187.2      12   1.6
 4704000  0.4031889  0.00000033  11.67  1293.0      13   1.6
 4705960  0.2899170  0.00000038  16.23  1799.0      18   1.7
 4718592  0.3380696  0.00000034  13.96  1547.2      15   1.5
 4723920  0.3515625  0.00000037  13.44  1489.6      15   1.5
 4725000  0.4461263  0.00000032  10.59  1174.1      12   1.7
 4741632  0.3207703  0.00000036  14.78  1639.1      16   1.4
 4762800  0.3280945  0.00000034  14.52  1610.1      16   1.5
 4782969  0.6436462  0.00000036   7.43   824.5       8   2.0
 4800000  0.4166870  0.00000035  11.52  1278.3      12   1.8
 4802000  0.6336670  0.00000026   7.58   841.0       8   2.0
 4816896  0.3552246  0.00000034  13.56  1505.2      15   1.5
 4822335  0.6206597  0.00000030   7.77   862.5       9   2.0
 4838400  0.3257294  0.00000033  14.85  1649.3      16   1.7
 4840416  0.2833523  0.00000039  17.08  1896.7      18   2.8
 4860000  0.4558549  0.00000034  10.66  1184.1      11   1.9
 4862025  0.6757812  0.00000027   7.19   799.1       8   2.1
 4898880  0.3467611  0.00000034  14.13  1569.9      15   1.6
 4900000  0.4232992  0.00000034  11.58  1286.3      12   1.6
 4915200  0.3953764  0.00000033  12.43  1381.7      13   1.7
 4917248  0.3906062  0.00000034  12.59  1399.2      13   1.6
 4920750  0.5693088  0.00000034   8.64   960.7       9   1.9
 4921875  0.5886230  0.00000027   8.36   929.4       9   2.0
 4939200  0.4440104  0.00000034  11.12  1236.8      12   1.7
 4941258  0.3936298  0.00000040  12.55  1395.7      13   1.8
 4960116  0.5281982  0.00000040   9.39  1044.3      10   1.8
 4961250  0.5170898  0.00000034   9.59  1067.0      10   2.0
 4976640  0.4167074  0.00000035  11.94  1328.4      12   1.9
 5000000  0.4538574  0.00000039  11.02  1225.8      12   1.8
 5000940  0.5226074  0.00000036   9.57  1064.8      10   1.9
 5017600  0.4068322  0.00000034  12.33  1372.6      13   1.7
 5038848  0.3708147  0.00000039  13.59  1512.7      14   1.7
 5040000  0.4371745  0.00000033  11.53  1283.4      12   1.9
 5042100  0.2916667  0.00000038  17.29  1924.5      18   4.0
 5062500  0.4620028  0.00000033  10.96  1220.2      11   1.8
 5080320  0.3532552  0.00000035  14.38  1601.8      15   1.5
 5103000  0.3804409  0.00000034  13.41  1494.4      14   1.6
 5120000  0.3856671  0.00000035  13.28  1479.4      13   1.7
 5143824  0.3731864  0.00000038  13.78  1536.5      14   1.6
 5145000  0.4572088  0.00000032  11.25  1254.4      11   1.7
 5160960  0.3812779  0.00000033  13.54  1509.2      14   1.7
 5184000  0.3506511  0.00000033  14.78  1648.8      15   1.8
 5186160  0.3037684  0.00000038  17.07  1904.1      17  12.5
 5225472  0.3576823  0.00000037  14.61  1630.2      15   1.7
 5242880  0.3871695  0.00000033  13.54  1511.4      13   1.6
 5248800  0.3611886  0.00000033  14.53  1622.0      14   1.8
 5250000  0.4671520  0.00000034  11.24  1254.4      11   1.8
 5250987  0.7173549  0.00000031   7.32   817.1       7   2.2
 5268480  0.5859375  0.00000027   8.99  1003.9       9   2.0
 5292000  0.4975142  0.00000035  10.64  1187.9      11   1.9
 5294205  0.6298828  0.00000025   8.41   938.7       8   2.5
 5308416  0.3870192  0.00000034  13.72  1532.1      13   1.8
 5314410  0.6052517  0.00000038   8.78   980.8       9   2.0
 5315625  0.6139323  0.00000025   8.66   967.2       9   2.0
 5334336  0.5419922  0.00000036   9.84  1099.7      10   1.9
 5358150  0.5933160  0.00000035   9.03  1009.3       9   2.0
 5359375  0.6520996  0.00000026   8.22   918.6       8   2.1
 5376000  0.4327799  0.00000035  12.42  1388.7      12   1.8
 5378240  0.3154297  0.00000039  17.05  1906.1      16   4.3
 5400000  0.4744318  0.00000035  11.38  1272.8      11   2.0
 5402250  0.3984375  0.00000039  13.56  1516.2      13   4.7
 5419008  0.4187826  0.00000036  12.94  1447.3      12   1.7
 5443200  0.3973858  0.00000035  13.70  1532.5      13   1.9
 5445468  0.3501302  0.00000042  15.55  1740.1      15   3.8
 5467500  0.5831163  0.00000033   9.38  1049.3       9   2.1
 5468750  0.5281250  0.00000038  10.36  1158.9      10   1.9
 5488000  0.4884588  0.00000034  11.24  1257.7      11   1.8
 5505024  0.4050481  0.00000035  13.59  1521.7      13   1.7
 5511240  0.6464844  0.00000036   8.52   954.5       8   2.1
 5512500  0.5351562  0.00000033  10.30  1153.4      10   2.0
 5529600  0.4566761  0.00000033  12.11  1356.1      11   2.8
 5531904  0.3931791  0.00000037  14.07  1575.8      13   1.8
 5556600  0.5690104  0.00000034   9.77  1094.0       9   2.1
 5598720  0.3843471  0.00000036  14.57  1632.7      14   1.9
 5600000  0.5000000  0.00000035  11.20  1255.4      10   2.0
 5619712  0.4290365  0.00000035  13.10  1468.5      12   1.8
 5625000  0.5109375  0.00000036  11.01  1234.3      10   2.0
 5644800  0.3811384  0.00000034  14.81  1660.9      14   1.7
 5647152  0.3442708  0.00000039  16.40  1839.5      15   3.2
 5668704  0.6660156  0.00000039   8.51   954.7       8   2.3
 5670000  0.5039062  0.00000032  11.25  1262.2      10   2.0
 5715360  0.6464844  0.00000036   8.84   992.2       8   2.2
 5734400  0.4329427  0.00000033  13.25  1486.9      12   1.8
 5740875  0.7912946  0.00000027   7.26   814.5       7   2.5
 5760000  0.3930289  0.00000034  14.66  1645.6      13   1.9
 5762400  0.5616319  0.00000034  10.26  1152.1       9   2.0
 5764801  0.6962891  0.00000026   8.28   929.7       8   2.3
 5786802  0.6953125  0.00000040   8.32   934.8       8   2.2
 5788125  0.7021484  0.00000025   8.24   925.9       8   2.3
 5806080  0.4744318  0.00000036  12.24  1374.9      11   2.0
 5832000  0.5523437  0.00000034  10.56  1186.6      10   2.3
 5834430  0.4687500  0.00000041  12.45  1398.8      11   5.5
 5859375  0.6767578  0.00000032   8.66   973.3       8   2.2
 5878656  0.4552557  0.00000039  12.91  1451.9      11   2.0
 5880000  0.5304688  0.00000034  11.08  1246.3      10   2.0
 5882450  0.4199219  0.00000038  14.01  1575.1      12   2.2
 5898240  0.4420573  0.00000034  13.34  1500.5      12   1.9
 5904900  0.6835938  0.00000035   8.64   971.5       8   2.3
 5906250  0.5746528  0.00000035  10.28  1156.0       9   2.1
 5927040  0.4322917  0.00000036  13.71  1542.4      12   1.8
 5953500  0.6748047  0.00000033   8.82   992.8       8   2.3
 5971968  0.4786932  0.00000036  12.48  1404.1      11   2.1
 6000000  0.5382813  0.00000036  11.15  1254.9      10   2.1
 6001128  0.7060547  0.00000037   8.50   956.9       8   2.3
 6002500  0.5677083  0.00000033  10.57  1190.4       9   2.0
 6021120  0.4566761  0.00000034  13.18  1484.7      11   1.9
 6048000  0.4086539  0.00000034  14.80  1667.1      13   1.9
 6050520  0.3526042  0.00000039  17.16  1932.9      15   6.9
 6075000  0.5651042  0.00000033  10.75  1211.3       9   2.2
 6096384  0.4270833  0.00000037  14.27  1608.7      12   5.3
 6123600  0.5668403  0.00000035  10.80  1217.8       9   3.0
 6125000  0.5653212  0.00000035  10.83  1221.4       9   3.2
 6144000  0.4687500  0.00000034  13.11  1477.9      11   2.8
 6146560  0.3744420  0.00000038  16.42  1850.9      14   6.7
 6174000  0.5531250  0.00000033  11.16  1259.0      10   2.1
 6193152  0.4687500  0.00000035  13.21  1490.5      11   2.0
 6200145  0.9101562  0.00000032   6.81   768.5       6   2.7
 6220800  0.4251302  0.00000034  14.63  1651.2      12   2.2
 6223392  0.7455357  0.00000035   8.35   942.0       7   2.4
 6250000  0.5850694  0.00000038  10.68  1205.8       9   2.1
 6251175  0.9153646  0.00000028   6.83   770.9       6   2.7
 6272000  0.5720486  0.00000033  10.96  1237.9       9   2.2
 6291456  0.4744318  0.00000034  13.26  1497.5      11   2.0
 6298560  0.7466518  0.00000036   8.44   952.7       7   2.6
 6300000  0.6145833  0.00000036  10.25  1157.7       9   2.3
 6302625  0.7555804  0.00000024   8.34   942.1       7   3.0
 6322176  0.5234375  0.00000036  12.08  1364.4      10   2.0
 6328125  0.7321429  0.00000026   8.64   976.4       7   2.4
 6350400  0.6041667  0.00000035  10.51  1187.7       9   2.3
 6353046  0.5335938  0.00000041  11.91  1345.3      10   2.8
 6377292  0.8046875  0.00000041   7.93   895.7       7   2.6
 6378750  0.6582031  0.00000035   9.69  1095.3       8   2.3
 6400000  0.5296875  0.00000035  12.08  1365.9      10   2.1
 6422528  0.4794034  0.00000035  13.40  1514.8      11   2.0
 6429780  0.7700893  0.00000036   8.35   944.2       7   2.5
 6431250  0.6318359  0.00000034  10.18  1151.0       8   2.2
 6451200  0.5023438  0.00000034  12.84  1452.5      10   2.2
 6453888  0.3870192  0.00000040  16.68  1886.2      13   5.9
 6480000  0.4794034  0.00000035  13.52  1529.3      11   2.3
 6482700  0.7868304  0.00000025   8.24   932.2       7   2.5
 6531840  0.4545455  0.00000036  14.37  1626.6      11   2.1
 6553600  0.4886364  0.00000033  13.41  1518.5      11   2.1
 6561000  0.6494141  0.00000034  10.10  1143.9       8   2.4
 6562500  0.6171875  0.00000036  10.63  1204.0       9   2.2
 6585600  0.5946181  0.00000034  11.08  1254.3       9   2.8
 6588344  0.4238281  0.00000040  15.54  1760.6      12   6.4
 6613488  0.8802083  0.00000039   7.51   851.2       6   2.9
 6615000  0.6718750  0.00000033   9.85  1115.4       8   2.5
 6635520  0.5007812  0.00000034  13.25  1501.4      10   2.4
 6667920  0.8024554  0.00000026   8.31   941.8       7   2.8
 6718464  0.4801136  0.00000038  13.99  1586.8      11   2.3
 6720000  0.6076389  0.00000033  11.06  1254.1       9   2.3
 6722800  0.4375000  0.00000038  15.37  1742.6      12   4.1
 6750000  0.6076389  0.00000034  11.11  1260.1       9   2.5
 6751269  1.0437500  0.00000033   6.47   733.7       5   3.1
 6773760  0.4723011  0.00000035  14.34  1627.2      11   2.0
 6804000  0.8554688  0.00000035   7.95   902.6       6   2.9
 6806835  0.8125000  0.00000027   8.38   950.8       7   3.6
 6834375  0.9713542  0.00000025   7.04   798.7       6   3.0
 6858432  0.8314732  0.00000038   8.25   936.6       7   2.8
 6860000  0.6562500  0.00000033  10.45  1187.0       8   2.3
 6881280  0.5351562  0.00000034  12.86  1460.3      10   2.7
 6889050  0.9075521  0.00000036   7.59   862.2       6   2.9
 6890625  0.8346354  0.00000026   8.26   937.7       6   2.7
 6912000  0.5616319  0.00000034  12.31  1398.1       9   2.5
 6914880  0.7667411  0.00000027   9.02  1024.6       7   2.6
 6945750  0.9036458  0.00000032   7.69   873.5       6   2.8
 6967296  0.5737847  0.00000038  12.14  1380.1       9   2.4
 6998400  0.5335938  0.00000036  13.12  1491.2      10   2.5
 7000000  0.6953125  0.00000035  10.07  1144.6       8   2.5
 7001316  0.9270833  0.00000038   7.55   858.6       6   2.9
 7024640  0.5500000  0.00000035  12.77  1452.4      10   2.2
 7031250  0.7119141  0.00000038   9.88  1123.2       8   2.5
 7056000  0.5460938  0.00000034  12.92  1469.8      10   2.2
 7058940  0.4270833  0.00000039  16.53  1880.2      12   3.7
 7077888  0.5382813  0.00000034  13.15  1496.0      10   2.3
 7085880  0.8984375  0.00000037   7.89   897.4       6   2.9
 7087500  0.6845703  0.00000033  10.35  1178.0       8   2.5
 7112448  0.5156250  0.00000038  13.79  1569.9      10   3.4
 7144200  0.8984375  0.00000034   7.95   905.2       6   3.0
 7168000  0.5598958  0.00000034  12.80  1457.8       9   2.4
 7200000  0.5296875  0.00000036  13.59  1548.2      10   2.5
 7203000  0.4231771  0.00000038  17.02  1938.7      12   8.2
 7225344  0.5590278  0.00000035  12.92  1472.4       9   2.3
 7257600  0.5085937  0.00000034  14.27  1626.1      10   2.3
 7260624  0.4459635  0.00000040  16.28  1855.3      12   6.7
 7290000  0.6767578  0.00000032  10.77  1227.9       8   2.7
 7340032  0.5824653  0.00000035  12.60  1437.1       9   2.3
 7348320  0.9609375  0.00000036   7.65   872.1       6   3.2
 7350000  0.6992188  0.00000033  10.51  1198.8       8   2.6
 7372800  0.5616319  0.00000033  13.13  1497.4       9   2.5
 7375872  0.9804688  0.00000028   7.52   858.1       6   3.1
 7381125  1.1250000  0.00000028   6.56   748.5       5   3.3
 7408800  0.6796875  0.00000033  10.90  1243.8       8   2.5
 7411887  0.9257812  0.00000028   8.01   913.6       6   3.1
 7440174  1.0562500  0.00000041   7.04   804.0       5   3.2
 7441875  1.1843750  0.00000026   6.28   717.2       5   3.4
 7464960  0.6474609  0.00000036  11.53  1316.2       8   2.7
 7500000  0.7165179  0.00000036  10.47  1195.3       7   2.6
 7501410  1.0218750  0.00000037   7.34   838.3       5   3.2
 7503125  0.9713542  0.00000025   7.72   882.1       6   3.1
 7526400  0.6250000  0.00000035  12.04  1375.4       8   2.4
 7529536  0.4433594  0.00000041  16.98  1939.8      12   3.2
 7558272  0.6197917  0.00000040  12.19  1393.2       9   2.5
 7560000  0.6835938  0.00000032  11.06  1263.5       8   2.7
 7563150  0.5572917  0.00000039  13.57  1550.6       9   4.7
 7593750  0.7845982  0.00000035   9.68  1106.1       7   2.8
 7620480  0.5772569  0.00000037  13.20  1509.0       9   2.4
 7654500  0.9895833  0.00000034   7.74   884.4       6   3.2
 7656250  0.7935268  0.00000036   9.65  1103.2       7   3.6
 7680000  0.5972222  0.00000035  12.86  1470.7       9   2.7
 7683200  0.7466518  0.00000033  10.29  1176.9       7   3.9
 7715736  1.0359375  0.00000039   7.45   852.0       5   3.4
 7717500  0.7555804  0.00000034  10.21  1168.5       7   2.8
 7741440  0.6059028  0.00000035  12.78  1461.9       9   2.6
 7776000  0.5555556  0.00000034  14.00  1602.0       9   2.5
 7779240  0.4943182  0.00000040  15.74  1801.2      11  12.5
 7812500  0.7712054  0.00000041  10.13  1159.8       7   2.7
 7838208  0.5946181  0.00000039  13.18  1509.5       9   2.6
 7840000  0.7343750  0.00000034  10.68  1222.5       7   2.7
 7864320  0.5972222  0.00000034  13.17  1508.2       9   2.5
 7873200  0.7801339  0.00000036  10.09  1156.0       7   2.9
 7875000  0.7566964  0.00000034  10.41  1192.1       7   2.8
 7902720  0.5694444  0.00000036  13.88  1590.0       9   2.3
 7938000  0.7299107  0.00000033  10.88  1246.3       7   2.7
 7962624  0.6357422  0.00000036  12.52  1435.7       8   2.7
 7971615  1.2929688  0.00000033   6.17   706.7       4   3.7
 8000000  0.7433036  0.00000036  10.76  1234.0       7   2.8
 8001504  1.0921875  0.00000038   7.33   840.0       5   3.4
 8028160  0.6269531  0.00000034  12.81  1468.5       8   2.5
 8037225  1.2812500  0.00000028   6.27   719.5       4   3.8
 8064000  0.5781250  0.00000034  13.95  1600.1       9   2.5
 8067360  0.4928977  0.00000040  16.37  1877.6      11   8.6
 8100000  0.7500000  0.00000033  10.80  1239.3       7   3.0
 8103375  0.9414062  0.00000024   8.61   987.7       6   4.7
 8128512  0.7332589  0.00000037  11.09  1272.3       7   2.8
 8164800  1.0859375  0.00000034   7.52   863.2       5   3.6
 8168202  0.7801339  0.00000043  10.47  1202.1       7   7.6
 8192000  0.6484375  0.00000034  12.63  1450.7       8   2.7
 8201250  1.1531250  0.00000035   7.11   816.7       5   3.7
 8203125  1.0515625  0.00000030   7.80   895.8       5   3.5
 8232000  1.3671875  0.00000026   6.02   691.6       4   4.1
 8235430  0.5920139  0.00000039  13.91  1597.9       9   2.9
 8257536  0.6367188  0.00000034  12.97  1489.9       8   2.7
 8266860  1.1296875  0.00000038   7.32   840.8       5   3.5
 8268750  0.8593750  0.00000035   9.62  1105.5       6   3.0
 8294400  0.6660156  0.00000034  12.45  1431.2       8   3.0
 8297856  0.6572266  0.00000038  12.63  1450.9       8   2.5
 8334900  1.1359375  0.00000034   7.34   843.5       5   3.5
 8388608  0.6611328  0.00000035  12.69  1459.1       8   2.5
